"iyear","country_txt","latitude","longitude","attacktype1_txt","nkill"
1977,"United Kingdom",54.811424,-6.705117,"Armed Assault",1
1977,"United Kingdom",54.536706,-6.70361,"Armed Assault",1
1977,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1977,"United Kingdom",54.42071,-6.443767,"Assassination",1
1977,"France",48.113475,-1.675708,"Bombing/Explosion",0
1977,"Italy",41.890961,12.490069,"Assassination",1
1977,"West Germany (FRG)",50.11797,8.644191,"Bombing/Explosion",0
1977,"United Kingdom",54.69212,-5.863265,"Bombing/Explosion",1
1977,"Spain",28.124824,-15.430008,"Bombing/Explosion",0
1977,"United Kingdom",54.75188,-6.461351,"Assassination",1
1977,"West Germany (FRG)",48.139126,11.580186,"Facility/Infrastructure Attack",0
1977,"Italy",41.890961,12.490069,"Armed Assault",0
1977,"Greece",37.99749,23.762728,"Armed Assault",0
1977,"Greece",37.99749,23.762728,"Armed Assault",0
1977,"Greece",37.99749,23.762728,"Armed Assault",0
1977,"Greece",37.99749,23.762728,"Armed Assault",0
1977,"Greece",37.99749,23.762728,"Armed Assault",0
1977,"Greece",37.99749,23.762728,"Armed Assault",0
1977,"Greece",37.99749,23.762728,"Armed Assault",0
1977,"Greece",37.99749,23.762728,"Armed Assault",0
1977,"Greece",37.99749,23.762728,"Armed Assault",0
1977,"Greece",37.99749,23.762728,"Armed Assault",0
1977,"Greece",37.99749,23.762728,"Armed Assault",0
1977,"Italy",43.716135,10.396584,"Armed Assault",0
1977,"United Kingdom",54.607712,-5.95621,"Assassination",1
1977,"United Kingdom",54.081638,-6.448779,"Armed Assault",1
1977,"United Kingdom",54.482055,-8.088244,"Bombing/Explosion",1
1977,"Italy",40.840097,14.251636,"Hostage Taking (Kidnapping)",NA
1977,"United Kingdom",55.011562,-7.312045,"Assassination",1
1977,"West Germany (FRG)",49.008085,8.403756,"Assassination",3
1977,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1977,"United Kingdom",54.692009,-6.6703,"Armed Assault",2
1977,"United Kingdom",54.607712,-5.95621,"Assassination",0
1977,"United Kingdom",51.504387,-0.140041,"Assassination",3
1977,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1977,"United Kingdom",54.607712,-5.95621,"Assassination",1
1977,"France",48.856644,2.34233,"Facility/Infrastructure Attack",0
1977,"France",48.856644,2.34233,"Facility/Infrastructure Attack",0
1977,"France",48.856644,2.34233,"Hostage Taking (Kidnapping)",0
1977,"Greece",37.99749,23.762728,"Armed Assault",0
1977,"Spain",40.465595,-3.696263,"Armed Assault",NA
1977,"West Germany (FRG)",51.213924,6.780691,"Armed Assault",0
1977,"United Kingdom",55.011562,-7.312045,"Assassination",1
1977,"Italy",41.890961,12.490069,"Hostage Taking (Barricade Incident)",NA
1977,"Italy",45.469212,9.174508,"Armed Assault",0
1977,"United Kingdom",54.863117,-6.278343,"Armed Assault",1
1977,"West Germany (FRG)",49.932898,10.953262,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",2
1977,"Spain",41.400635,2.150913,"Bombing/Explosion",0
1977,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1977,"Italy",45.072731,7.679541,"Armed Assault",0
1977,"Greece",40.620663,22.952,"Armed Assault",0
1977,"Greece",40.620663,22.952,"Armed Assault",0
1977,"United Kingdom",54.446968,-6.39292,"Armed Assault",1
1977,"Italy",43.843014,10.507994,"Armed Assault",0
1977,"Italy",45.072731,7.679541,"Assassination",1
1977,"France",50.631368,3.065448,"Facility/Infrastructure Attack",0
1977,"Italy",41.890961,12.490069,"Hostage Taking (Kidnapping)",0
1977,"Spain",43.136978,-2.073914,"Assassination",1
1977,"West Germany (FRG)",50.940664,6.959912,"Bombing/Explosion",0
1977,"Spain",43.136978,-2.073914,"Armed Assault",1
1977,"United Kingdom",54.50853,-6.763131,"Assassination",1
1977,"Italy",45.469212,9.174508,"Bombing/Explosion",NA
1977,"Italy",43.768732,11.256901,"Bombing/Explosion",0
1977,"Spain",40.465595,-3.696263,"Armed Assault",0
1977,"Spain",40.458904,-3.479771,"Bombing/Explosion",0
1977,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1977,"Italy",41.890961,12.490069,"Armed Assault",0
1977,"United Kingdom",54.607712,-5.95621,"Assassination",1
1977,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1977,"Spain",41.400635,2.150913,"Hostage Taking (Kidnapping)",NA
1977,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1977,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",1
1977,"United Kingdom",54.684823,-5.965868,"Bombing/Explosion",1
1977,"West Germany (FRG)",52.50153,13.401851,"Armed Assault",0
1977,"West Germany (FRG)",52.50153,13.401851,"Armed Assault",0
1977,"West Germany (FRG)",47.764064,8.853396,"Bombing/Explosion",0
1977,"Greece",37.99749,23.762728,"Armed Assault",0
1977,"Spain",43.07563,-2.223667,"Armed Assault",0
1977,"United Kingdom",54.238631,-7.170908,"Assassination",1
1977,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",NA
1977,"Italy",43.768732,11.256901,"Facility/Infrastructure Attack",NA
1977,"United Kingdom",54.098791,-6.415128,"Assassination",1
1977,"France",48.856644,2.34233,"Bombing/Explosion",0
1977,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1977,"Greece",37.99749,23.762728,"Armed Assault",0
1977,"Portugal",38.721642,-27.220577,"Bombing/Explosion",0
1977,"Portugal",38.721642,-27.220577,"Bombing/Explosion",NA
1977,"Portugal",38.721642,-27.220577,"Armed Assault",NA
1977,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1977,"Portugal",38.721642,-27.220577,"Armed Assault",0
1977,"Spain",43.291618,-1.977903,"Assassination",1
1977,"Italy",45.469212,9.174508,"Bombing/Explosion",NA
1977,"Italy",45.643596,9.137625,"Armed Assault",0
1977,"Spain",43.34872,-3.010091,"Hostage Taking (Kidnapping)",1
1977,"United Kingdom",54.411953,-6.745731,"Assassination",1
1977,"France",48.856644,2.34233,"Armed Assault",0
1977,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1977,"France",48.856644,2.34233,"Bombing/Explosion",0
1977,"France",43.610769,3.876716,"Bombing/Explosion",0
1977,"Netherlands",53.076694,6.617635,"Armed Assault",8
1977,"Netherlands",52.977867,6.478378,"Armed Assault",0
1977,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1977,"Greece",37.99749,23.762728,"Armed Assault",0
1977,"United Kingdom",54.607712,-5.95621,"Assassination",1
1977,"Italy",45.469212,9.174508,"Facility/Infrastructure Attack",0
1977,"Italy",41.492901,13.830566,"Assassination",0
1977,"Italy",45.072731,7.679541,"Facility/Infrastructure Attack",0
1977,"Spain",42.340009,-7.864641,"Bombing/Explosion",0
1977,"Italy",44.407062,8.933989,"Armed Assault",0
1977,"Italy",44.407062,8.933989,"Facility/Infrastructure Attack",0
1977,"Italy",44.007894,10.098973,"Bombing/Explosion",0
1977,"Italy",44.079337,10.101236,"Bombing/Explosion",0
1977,"Italy",43.768732,11.256901,"Bombing/Explosion",0
1977,"Italy",45.469212,9.174508,"Armed Assault",0
1977,"United Kingdom",54.6197,-6.50612,"Armed Assault",3
1977,"West Germany (FRG)",48.911369,12.689095,"Bombing/Explosion",0
1977,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1977,"Italy",45.072731,7.679541,"Bombing/Explosion",0
1977,"Spain",43.413244,-2.902253,"Bombing/Explosion",0
1977,"Spain",43.258434,-2.921819,"Bombing/Explosion",0
1977,"Spain",41.400635,2.150913,"Assassination",2
1977,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1977,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1977,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1977,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1977,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1977,"Spain",41.400635,2.150913,"Armed Assault",2
1977,"Spain",43.258434,-2.921819,"Bombing/Explosion",0
1977,"Spain",42.06388,-1.605718,"Bombing/Explosion",0
1977,"Spain",43.258434,-2.921819,"Bombing/Explosion",0
1977,"Spain",42.84964,-2.692359,"Bombing/Explosion",0
1977,"France",43.604652,1.444209,"Facility/Infrastructure Attack",0
1977,"France",48.856644,2.34233,"Bombing/Explosion",NA
1977,"Italy",44.407062,8.933989,"Facility/Infrastructure Attack",0
1977,"Italy",44.079337,10.101236,"Bombing/Explosion",0
1977,"Spain",42.880447,-8.546303,"Bombing/Explosion",0
1977,"Spain",43.258434,-2.921819,"Bombing/Explosion",0
1977,"Spain",43.258434,-2.921819,"Armed Assault",0
1977,"Switzerland",47.36865,8.539182,"Bombing/Explosion",NA
1977,"Spain",43.258434,-2.921819,"Armed Assault",0
1977,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1977,"Italy",45.072731,7.679541,"Bombing/Explosion",0
1977,"United Kingdom",54.607712,-5.95621,"Assassination",1
1977,"Italy",41.890961,12.490069,"Assassination",1
1977,"Italy",44.49419,11.346518,"Facility/Infrastructure Attack",0
1977,"Italy",44.49419,11.346518,"Facility/Infrastructure Attack",0
1977,"Italy",45.469212,9.174508,"Armed Assault",0
1977,"Spain",39.524425,-5.114378,"Bombing/Explosion",0
1977,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1977,"Spain",43.224079,-2.718935,"Bombing/Explosion",0
1977,"France",48.56225,2.600995,"Bombing/Explosion",0
1977,"West Germany (FRG)",53.553813,9.991586,"Bombing/Explosion",0
1977,"Italy",45.469212,9.174508,"Armed Assault",0
1977,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1977,"Spain",28.124824,-15.430008,"Bombing/Explosion",0
1977,"France",48.856644,2.34233,"Bombing/Explosion",0
1977,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1977,"Italy",45.902204,8.900929,"Bombing/Explosion",0
1977,"Spain",43.189944,-2.052454,"Bombing/Explosion",0
1977,"Spain",39.470239,-0.376805,"Bombing/Explosion",0
1977,"Spain",43.311307,-1.900896,"Bombing/Explosion",0
1977,"Spain",37.38264,-5.996295,"Bombing/Explosion",0
1977,"Spain",43.406384,-2.962425,"Bombing/Explosion",0
1977,"Spain",43.378918,-2.983002,"Bombing/Explosion",0
1977,"Spain",43.090476,-2.31322,"Bombing/Explosion",0
1977,"Spain",28.291564,-16.62913,"Armed Assault",0
1977,"Spain",28.291564,-16.62913,"Armed Assault",0
1977,"Spain",28.291564,-16.62913,"Armed Assault",0
1977,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1977,"Spain",37.884727,-4.779152,"Bombing/Explosion",0
1977,"Spain",37.884727,-4.779152,"Bombing/Explosion",0
1977,"Spain",40.424453,-3.792325,"Bombing/Explosion",0
1977,"Spain",37.38264,-5.996295,"Bombing/Explosion",0
1977,"Spain",40.349116,-3.828811,"Bombing/Explosion",0
1977,"Spain",42.815372,-1.653616,"Bombing/Explosion",0
1977,"Italy",43.551876,10.308011,"Bombing/Explosion",0
1977,"Italy",43.551876,10.308011,"Bombing/Explosion",0
1977,"France",48.856644,2.34233,"Bombing/Explosion",0
1977,"France",48.856644,2.34233,"Bombing/Explosion",0
1977,"Italy",43.768732,11.256901,"Facility/Infrastructure Attack",0
1977,"Italy",45.072731,7.679541,"Bombing/Explosion",0
1977,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1977,"Italy",45.469212,9.174508,"Armed Assault",0
1977,"Italy",45.469212,9.174508,"Armed Assault",NA
1977,"Italy",45.469212,9.174508,"Armed Assault",0
1977,"Italy",41.890961,12.490069,"Armed Assault",0
1977,"Italy",43.93215,10.918511,"Assassination",1
1977,"Italy",43.93215,10.918511,"Armed Assault",0
1977,"United Kingdom",54.607712,-5.95621,"Assassination",1
1977,"Italy",45.469212,9.174508,"Armed Assault",0
1977,"Spain",43.054198,-2.178116,"Assassination",0
1977,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1977,"Spain",41.118663,1.24533,"Armed Assault",0
1977,"Spain",41.579315,2.551492,"Armed Assault",0
1977,"Spain",NA,NA,"Armed Assault",0
1977,"Spain",41.280388,1.976774,"Armed Assault",0
1977,"Spain",41.234782,1.811222,"Armed Assault",0
1977,"Spain",41.200558,1.568441,"Armed Assault",0
1977,"Italy",45.072731,7.679541,"Bombing/Explosion",0
1977,"Italy",40.840097,14.251636,"Armed Assault",0
1977,"West Germany (FRG)",52.50153,13.401851,"Facility/Infrastructure Attack",NA
1977,"Italy",45.072731,7.679541,"Armed Assault",0
1977,"Italy",45.072731,7.679541,"Armed Assault",0
1977,"Italy",44.407062,8.933989,"Armed Assault",0
1977,"Italy",44.49419,11.346518,"Bombing/Explosion",0
1977,"Italy",44.49419,11.346518,"Bombing/Explosion",0
1977,"Italy",41.492901,13.830566,"Facility/Infrastructure Attack",NA
1977,"Italy",41.492901,13.830566,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Armed Assault",2
1977,"United Kingdom",51.504387,-0.140041,"Hijacking",0
1977,"West Germany (FRG)",52.372068,9.735686,"Facility/Infrastructure Attack",NA
1977,"Italy",45.962652,12.655044,"Bombing/Explosion",NA
1977,"Italy",37.233747,15.218997,"Bombing/Explosion",0
1977,"Italy",42.745334,12.738431,"Bombing/Explosion",0
1977,"Italy",43.768732,11.256901,"Bombing/Explosion",1
1977,"Italy",45.072731,7.679541,"Armed Assault",0
1977,"Italy",45.469212,9.174508,"Armed Assault",0
1977,"Italy",45.962652,12.655044,"Bombing/Explosion",0
1977,"France",43.492949,-1.474841,"Facility/Infrastructure Attack",0
1977,"France",43.492949,-1.474841,"Facility/Infrastructure Attack",0
1977,"Italy",38.11564,13.361406,"Bombing/Explosion",0
1977,"Italy",41.733244,12.278939,"Facility/Infrastructure Attack",0
1977,"Italy",45.774381,11.45302,"Facility/Infrastructure Attack",0
1977,"Italy",45.434336,12.338786,"Facility/Infrastructure Attack",0
1977,"Italy",45.429286,9.109866,"Facility/Infrastructure Attack",0
1977,"Italy",45.434336,12.338786,"Facility/Infrastructure Attack",NA
1977,"Italy",41.462292,15.544746,"Hostage Taking (Kidnapping)",1
1977,"Italy",44.49419,11.346518,"Facility/Infrastructure Attack",0
1977,"Spain",28.124824,-15.430008,"Bombing/Explosion",0
1977,"Italy",41.85328,12.193359,"Armed Assault",0
1977,"Italy",44.49419,11.346518,"Facility/Infrastructure Attack",0
1977,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1977,"United Kingdom",54.414416,-6.976641,"Armed Assault",1
1977,"France",48.856644,2.34233,"Assassination",0
1977,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1977,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1977,"Italy",43.513329,10.319081,"Bombing/Explosion",NA
1977,"Italy",39.204066,9.161723,"Armed Assault",0
1977,"France",48.649337,-2.025674,"Bombing/Explosion",0
1977,"France",48.454366,-2.047327,"Bombing/Explosion",0
1977,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1977,"Switzerland",47.36865,8.539182,"Facility/Infrastructure Attack",0
1977,"Italy",44.407062,8.933989,"Armed Assault",0
1977,"Italy",41.890961,12.490069,"Armed Assault",0
1977,"Italy",45.072731,7.679541,"Assassination",0
1977,"Italy",45.072731,7.679541,"Assassination",0
1977,"Italy",44.407062,8.933989,"Bombing/Explosion",0
1977,"Italy",45.072731,7.679541,"Facility/Infrastructure Attack",0
1977,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1977,"Italy",42.76286,11.112783,"Facility/Infrastructure Attack",0
1977,"Italy",45.072731,7.679541,"Facility/Infrastructure Attack",0
1977,"Italy",45.072731,7.679541,"Armed Assault",0
1977,"Italy",45.072731,7.679541,"Facility/Infrastructure Attack",0
1977,"Greece",37.99749,23.762728,"Armed Assault",0
1977,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1977,"Greece",37.99749,23.762728,"Facility/Infrastructure Attack",0
1977,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1977,"Italy",45.072731,7.679541,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Assassination",1
1977,"Italy",45.072731,7.679541,"Facility/Infrastructure Attack",NA
1977,"Italy",39.215409,9.109324,"Facility/Infrastructure Attack",0
1977,"Italy",41.733244,12.278939,"Facility/Infrastructure Attack",0
1977,"Spain",40.465595,-3.696263,"Hostage Taking (Kidnapping)",NA
1977,"United Kingdom",51.504387,-0.140041,"Facility/Infrastructure Attack",0
1977,"Spain",40.465595,-3.696263,"Bombing/Explosion",NA
1977,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1977,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1977,"Italy",41.890961,12.490069,"Armed Assault",0
1977,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1977,"Italy",45.817605,8.826384,"Armed Assault",0
1977,"Italy",43.768732,11.256901,"Facility/Infrastructure Attack",0
1977,"Italy",43.768732,11.256901,"Bombing/Explosion",0
1977,"Italy",43.768732,11.256901,"Bombing/Explosion",0
1977,"Greece",38.083168,23.979025,"Armed Assault",0
1977,"Italy",45.713573,8.904642,"Bombing/Explosion",0
1977,"United Kingdom",55.071136,-6.513154,"Assassination",1
1977,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1977,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1977,"United Kingdom",54.607712,-5.95621,"Assassination",1
1977,"United Kingdom",54.607712,-5.95621,"Assassination",1
1977,"United Kingdom",54.607712,-5.95621,"Assassination",1
1977,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1977,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1977,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1977,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1977,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1977,"West Germany (FRG)",50.11797,8.644191,"Hostage Taking (Kidnapping)",1
1977,"Greece",37.99749,23.762728,"Bombing/Explosion",0
1977,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1977,"Italy",45.434336,12.338786,"Bombing/Explosion",0
1977,"United Kingdom",54.607712,-5.95621,"Bombing/Explosion",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"Italy",45.072731,7.679541,"Bombing/Explosion",0
1977,"Austria",46.61507,14.57541,"Bombing/Explosion",0
1977,"Italy",43.843014,10.507994,"Bombing/Explosion",0
1977,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1977,"France",41.930607,8.742907,"Bombing/Explosion",0
1977,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1977,"France",43.696036,7.265592,"Hijacking",0
1977,"Italy",41.890961,12.490069,"Assassination",1
1977,"Italy",44.49419,11.346518,"Facility/Infrastructure Attack",0
1977,"West Germany (FRG)",48.777106,9.180769,"Bombing/Explosion",0
1977,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1977,"France",48.856644,2.34233,"Bombing/Explosion",0
1977,"Italy",38.14994,16.174939,"Bombing/Explosion",0
1977,"Italy",43.879649,11.096304,"Facility/Infrastructure Attack",0
1977,"Italy",39.215409,9.109324,"Bombing/Explosion",0
1977,"Spain",36.719648,-4.420016,"Facility/Infrastructure Attack",0
1977,"France",48.856644,2.34233,"Bombing/Explosion",0
1977,"Italy",38.35812,15.849076,"Bombing/Explosion",0
1977,"West Germany (FRG)",49.45052,11.08048,"Bombing/Explosion",0
1977,"Italy",41.890961,12.490069,"Armed Assault",2
1977,"West Germany (FRG)",51.213924,6.780691,"Armed Assault",NA
1977,"Spain",43.291618,-1.977903,"Bombing/Explosion",0
1977,"West Germany (FRG)",49.008085,8.403756,"Assassination",1
1977,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1977,"West Germany (FRG)",49.008085,8.403756,"Hostage Taking (Barricade Incident)",0
1977,"West Germany (FRG)",53.553813,9.991586,"Facility/Infrastructure Attack",0
1977,"Italy",45.539838,10.222956,"Bombing/Explosion",0
1977,"Italy",40.840097,14.251636,"Bombing/Explosion",0
1977,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1977,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1977,"West Germany (FRG)",52.50153,13.401851,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1977,"Italy",45.694903,9.669953,"Facility/Infrastructure Attack",0
1977,"Italy",45.694903,9.669953,"Facility/Infrastructure Attack",0
1977,"West Germany (FRG)",54.780395,9.435707,"Bombing/Explosion",0
1977,"Portugal",37.742242,-25.67495,"Bombing/Explosion",0
1977,"Portugal",37.742242,-25.67495,"Bombing/Explosion",0
1977,"West Germany (FRG)",47.736313,8.969439,"Armed Assault",0
1977,"West Germany (FRG)",50.940664,6.959912,"Hostage Taking (Kidnapping)",1
1977,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1977,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"United Kingdom",54.607712,-5.95621,"Facility/Infrastructure Attack",0
1977,"Spain",43.258434,-2.921819,"Bombing/Explosion",0
1977,"Ireland",53.361675,-6.245485,"Assassination",1
1977,"United Kingdom",54.607712,-5.95621,"Armed Assault",1
1977,"United Kingdom",54.607712,-5.95621,"Assassination",1
1977,"Portugal",38.725299,-9.150036,"Bombing/Explosion",0
1977,"Portugal",38.570983,-7.909602,"Bombing/Explosion",0
1977,"Portugal",39.236181,-8.687075,"Bombing/Explosion",0
1977,"Portugal",38.371126,-8.519451,"Bombing/Explosion",0
1977,"Portugal",38.524515,-8.893066,"Bombing/Explosion",0
1977,"Portugal",38.015624,-7.865237,"Bombing/Explosion",0
1977,"Italy",40.636175,17.938991,"Armed Assault",NA
1977,"Italy",45.072731,7.679541,"Bombing/Explosion",0
1977,"France",43.580418,7.125102,"Assassination",1
1977,"Italy",40.727165,8.558468,"Armed Assault",0
1977,"United Kingdom",54.717441,-7.232568,"Assassination",1
1977,"Italy",45.072731,7.679541,"Bombing/Explosion",0
1977,"United Kingdom",54.450971,-6.79434,"Assassination",1
1977,"Italy",45.072731,7.679541,"Armed Assault",0
1977,"Italy",45.072731,7.679541,"Bombing/Explosion",0
1977,"Spain",41.400635,2.150913,"Bombing/Explosion",1
1977,"Spain",40.465595,-3.696263,"Bombing/Explosion",1
1977,"Italy",45.072731,7.679541,"Bombing/Explosion",0
1977,"Spain",28.46981,-16.254856,"Bombing/Explosion",0
1977,"Spain",28.46981,-16.254856,"Bombing/Explosion",0
1977,"Netherlands",52.090142,5.109665,"Armed Assault",1
1977,"Italy",41.890961,12.490069,"Armed Assault",0
1977,"Italy",46.066712,11.119059,"Armed Assault",2
1977,"Italy",46.066712,11.119059,"Armed Assault",0
1977,"Spain",40.465595,-3.696263,"Assassination",1
1977,"Italy",41.890961,12.490069,"Armed Assault",1
1977,"Italy",38.910536,16.587757,"Bombing/Explosion",0
1977,"Italy",41.890961,12.490069,"Assassination",1
1977,"Italy",45.072731,7.679541,"Armed Assault",0
1977,"Italy",45.072731,7.679541,"Facility/Infrastructure Attack",0
1977,"Spain",43.413244,-2.902253,"Bombing/Explosion",0
1977,"Italy",41.890961,12.490069,"Armed Assault",NA
1977,"Italy",44.647115,10.925186,"Facility/Infrastructure Attack",0
1977,"Italy",45.469212,9.174508,"Bombing/Explosion",0
1977,"Italy",45.469212,9.174508,"Facility/Infrastructure Attack",0
1977,"Italy",41.890961,12.490069,"Armed Assault",0
1977,"Italy",41.890961,12.490069,"Assassination",1
1977,"France",41.985678,9.336867,"Bombing/Explosion",0
1977,"West Germany (FRG)",49.250476,7.36119,"Bombing/Explosion",0
1977,"Italy",40.840097,14.251636,"Facility/Infrastructure Attack",0
1977,"Italy",41.890961,12.490069,"Armed Assault",0
1977,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1977,"Italy",41.890961,12.490069,"Facility/Infrastructure Attack",0
1977,"Italy",45.469212,9.174508,"Facility/Infrastructure Attack",0
1977,"Italy",41.890961,12.490069,"Armed Assault",0
1977,"Ireland",53.361675,-6.245485,"Assassination",1
1977,"Spain",42.815372,-1.653616,"Bombing/Explosion",0
1977,"Netherlands",51.924216,4.481776,"Armed Assault",0
1977,"Spain",42.815372,-1.653616,"Bombing/Explosion",0
1977,"Italy",45.495837,12.244107,"Facility/Infrastructure Attack",0
1977,"Spain",43.258434,-2.921819,"Assassination",1
1977,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1977,"Spain",40.465595,-3.696263,"Bombing/Explosion",0
1977,"United Kingdom",54.607712,-5.95621,"Assassination",1
1977,"Spain",43.258434,-2.921819,"Assassination",3
1977,"France",48.856644,2.34233,"Bombing/Explosion",0
1977,"Italy",45.812032,9.085615,"Facility/Infrastructure Attack",0
1977,"Italy",39.215409,9.109324,"Bombing/Explosion",0
1977,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1977,"United Kingdom",54.33007,-6.822644,"Assassination",1
1977,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1977,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1977,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1977,"Spain",40.465595,-3.696263,"Assassination",1
1977,"Italy",45.072731,7.679541,"Facility/Infrastructure Attack",1
1977,"Netherlands",51.924216,4.481776,"Armed Assault",0
1977,"Italy",45.072731,7.679541,"Armed Assault",0
1977,"Italy",45.469212,9.174508,"Facility/Infrastructure Attack",0
1977,"Italy",45.495837,12.244107,"Facility/Infrastructure Attack",0
1977,"Italy",45.438328,10.991762,"Facility/Infrastructure Attack",0
1977,"Spain",43.18418,-2.473289,"Hostage Taking (Kidnapping)",0
1977,"Italy",46.669097,11.163979,"Bombing/Explosion",0
1977,"Italy",41.890961,12.490069,"Bombing/Explosion",0
1977,"Spain",42.815372,-1.653616,"Bombing/Explosion",0
1977,"Spain",43.178205,-2.31164,"Bombing/Explosion",0
